window_id,vehicle_model,attack_type,label,source_file,start_frame_idx,end_frame_idx,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,mean_inter_arrival_time,std_inter_arrival_time,mean_dlc,std_dlc,byte_mean_0,byte_std_0,byte_mean_1,byte_std_1,byte_mean_2,byte_std_2,byte_mean_3,byte_std_3,byte_mean_4,byte_std_4,byte_mean_5,byte_std_5,byte_mean_6,byte_std_6,byte_mean_7,byte_std_7,block_id,split,source_trace,physical_vehicle,window_uid,anomaly_score,local_alert,weak_signal,message_rate,burstiness,payload_entropy
242,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2200,2300,100.0,47.0,5.328758439663647,0.04,0.00038413086322822956,0.00046091409312531896,7.58,1.0787029248129438,66.92,94.09906269458797,77.36,90.37140255633969,41.62,61.52459345660075,82.22,92.74972560606312,49.648936170212764,84.67996163865206,87.65217391304348,97.6684091579668,47.23863636363637,70.34945149333592,75.5952380952381,82.35537381599262,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::242::validation,0.7904040404040404,0,1,100.0,1.1998850843869457,2.04719922880864
243,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2250,2350,100.0,46.0,5.296307314686725,0.04,0.00039632392652107006,0.0004669659815700013,7.46,1.2362847568420472,62.17,90.0700899300095,78.94,90.15240651252743,39.49,57.88687156860353,83.32,91.89710332758045,44.94505494505494,76.31907609926455,85.91011235955057,96.4137433032251,44.36470588235294,67.36762131309138,70.71604938271605,73.95464652351004,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::243::validation,0.5871212121212122,0,1,100.0,1.1782402526861395,2.040177692734516
244,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2300,2400,100.0,46.0,5.296307314686725,0.04,0.0003982818487918738,0.0004784805276064272,7.46,1.2362847568420472,63.4,91.95020391494518,73.94,88.68143210390775,38.7,57.73794246420633,79.63,91.17101019512727,38.83516483516483,69.11866905392505,85.84269662921348,96.45606776381943,45.470588235294116,67.87905996702459,63.17283950617284,69.27094595619147,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::244::validation,0.7605218855218855,0,1,100.0,1.2013586049658427,2.0386742034155017
245,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2350,2450,100.0,41.0,5.128018100460836,0.05,0.0004263333599976819,0.000528225328297079,7.5,1.1874342087037917,68.0,96.90500503070004,72.98,87.66139172976894,38.81,58.32558529496297,78.55,88.58627150975482,43.93478260869565,74.68932819815608,94.31111111111112,97.77907574896066,53.01162790697674,73.14615731470833,64.34146341463415,68.43124010456528,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::245::validation,0.44696969696969696,0,0,100.0,1.2389930952315247,2.042792044307654
246,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2400,2500,100.0,40.0,5.091921695717911,0.05,0.0004254543420040246,0.0005131491945595351,7.4,1.3490737563232043,66.65,96.36849848368502,76.81,87.79894019861516,40.75757575757576,58.412516112281054,79.33333333333333,85.7560552386886,48.388888888888886,76.10879558521538,101.36363636363636,98.90194660026826,54.38095238095238,74.32728537673042,73.0125,71.91861611397984,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::246::validation,0.42213804713804715,0,0,100.0,1.2061176436108327,2.0429675764895143
247,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2450,2550,100.0,39.0,5.07292035042045,0.05,0.00041107938747213344,0.00046873218169854133,7.42,1.3128594745821045,65.44,95.01540085691373,87.26,92.82592525797952,43.95959595959596,59.515538959288016,80.3030303030303,86.55837693187117,47.27472527472528,74.80025649807139,101.74157303370787,99.20668789637249,58.142857142857146,80.0743914323756,81.0125,73.65892575750749,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::247::validation,0.6683501683501684,0,1,100.0,1.1402445749867256,2.0426781384811092
248,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2500,2600,100.0,39.0,5.081467880143183,0.05,0.0004321300622188684,0.000513415376189201,7.38,1.2944496900227525,59.22,91.46918388178612,84.27,92.96911906649433,46.89,63.44744202881626,83.52,87.27868926605166,54.55555555555556,83.41597383809665,102.18181818181819,97.5584376685614,63.353658536585364,85.21770856147664,90.87179487179488,81.27972576144286,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::248::validation,0.702020202020202,0,1,100.0,1.1881010671923493,2.0474177675247813
249,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2550,2650,100.0,38.0,5.019728886232058,0.05,0.0004645983378092448,0.0005603936864342,7.38,1.3548431643551957,56.13,88.96995616498864,76.23,88.41525377444776,46.64646464646464,63.909707950588846,92.25252525252525,89.10104846216707,56.65555555555556,87.53337917123845,100.0340909090909,99.13953078909867,57.493975903614455,77.57474025194055,84.10126582278481,85.38944216845975,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::249::validation,0.8640572390572391,1,0,100.0,1.2061870106760386,2.0463259170603054
250,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2600,2700,100.0,36.0,4.938988547023474,0.05,0.00044828472715435606,0.0005408962628973399,7.43,1.3057947771376632,60.4,90.13046099959769,79.91,89.34395278920671,42.474747474747474,59.99786922720604,90.45454545454545,88.29155933063937,47.747252747252745,79.77352467896445,97.95505617977528,100.32429552300808,52.22352941176471,71.89213758379134,67.6125,73.33731890211149,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::250::validation,0.54503367003367,0,0,100.0,1.2065881872502615,2.0396176215315966
251,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2650,2750,100.0,49.0,5.393660689617494,0.04,0.0003744423991501933,0.0004370860963577047,7.5,1.1874342087037917,66.82,93.75920008191196,75.14,89.5799106943069,42.17,63.878173893748716,77.4,87.40766556772924,35.05434782608695,67.33084507480739,88.16666666666667,96.47247736473284,49.593023255813954,73.39244272402615,66.58536585365853,74.8768014514366,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::251::validation,0.8295454545454546,1,0,100.0,1.1672955040726587,2.0392332434689733
252,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2700,2800,100.0,49.0,5.393660689617494,0.04,0.0003754249726883089,0.00042712770707272477,7.51,1.1873921003611234,65.07,92.83601187039436,75.61,87.41005605764134,44.36,64.73615991082572,82.61,91.109153766238,33.18478260869565,64.25457678637545,88.88888888888889,97.40333606475299,51.54651162790697,71.94372105652562,77.33734939759036,80.79056325491608,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::252::validation,0.9427609427609428,1,0,100.0,1.1377148576434277,2.035575309352579
253,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2750,2850,100.0,44.0,5.227759784966878,0.05,0.000404049651791351,0.00044803097868644935,7.46,1.2362847568420472,59.58,88.69511598729663,71.12,86.45649541821598,42.55,61.92695293650415,84.99,90.9607052523231,38.56043956043956,66.83507810828722,86.73033707865169,96.68154188021525,52.22352941176471,69.66801552752348,77.41975308641975,76.62202632701351,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::253::validation,0.3341750841750842,0,0,100.0,1.1088485483196535,2.0409720538681784
254,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2800,2900,100.0,43.0,5.191663380223953,0.05,0.00040699014760027025,0.00046720087158435626,7.53,1.1353853971229328,63.93,90.70702894483975,61.52,82.37214092155186,40.67,61.28997552618209,82.08,88.28031264104132,43.27956989247312,71.6281265100651,75.48351648351648,92.73942730384597,50.632183908045974,73.40097950151802,70.97560975609755,73.5921482439858,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::254::validation,0.36447811447811446,0,0,100.0,1.147938657484564,2.052071516139486
255,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2850,2950,100.0,39.0,5.04727776125225,0.05,0.00043388809820618294,0.0005246187511639462,7.49,1.1873921003611234,62.59,90.34357697147041,66.75,83.3248312329524,40.7,59.38274160056944,81.73,87.57212513123112,49.608695652173914,79.03644681022568,78.85555555555555,94.37720547664169,56.66279069767442,81.96547918641431,77.19753086419753,76.49020267337823,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::255::validation,0.055134680134680134,0,0,100.0,1.2091079341077353,2.0555635067415894
256,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2900,3000,100.0,43.0,5.191663380223952,0.05,0.0004100606899068813,0.00048414385897817947,7.5,1.1874342087037917,65.5,93.59171971921448,70.4,87.05814149176399,42.66,61.7176182301294,80.39,87.87501294452252,51.70652173913044,82.7105400522073,84.27777777777777,94.00083070292254,56.44186046511628,78.51701114025632,91.4390243902439,87.7228309077108,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::256::validation,0.2958754208754209,0,0,100.0,1.1806610344119712,2.051389564752684
257,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2950,3050,100.0,42.0,5.172662034926494,0.05,0.0004167966168336194,0.0004903819904061791,7.45,1.219631091765047,69.93,97.57707261442106,71.53,86.62418311303144,45.97,65.64807004017712,86.64,90.59144771996968,59.45652173913044,88.83110660655522,98.71910112359551,96.13824184610115,51.595238095238095,67.1191405259581,87.2375,88.55354930069149,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::257::validation,0.6590909090909091,0,1,100.0,1.176547011308689,2.0494416892516707
258,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3000,3100,100.0,38.0,5.036823945677525,0.05,0.00042186843024359807,0.0004966264179040572,7.37,1.3088544609695916,69.1,97.01448345479143,76.94,87.44973642041467,45.12,63.43773009810486,84.39,89.8546487389495,55.3,85.56679651983393,105.05747126436782,98.78775068579867,48.829268292682926,66.75689511807802,73.21794871794872,75.75037402563112,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::258::validation,0.6502525252525253,0,1,100.0,1.1772040880451862,2.044123916855245
259,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3050,3150,100.0,35.0,4.945629790894216,0.05,0.00044651464982466263,0.0005429422763293048,7.44,1.2435433245367853,74.52,99.8810772869416,82.44,91.28343990012647,43.73,60.61466076783736,86.68,90.86075940690789,49.362637362637365,79.44816770250952,96.28089887640449,97.6894861413592,53.607142857142854,75.04665498987991,66.0,64.81897870222888,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::259::validation,0.9221380471380471,1,0,100.0,1.2159535204253353,2.0456133710196958
260,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3100,3200,100.0,38.0,5.045371475400258,0.05,0.0004444459472039733,0.0005454424147920305,7.48,1.1956588142108098,72.76,100.01471091794447,82.7,90.66063092654937,45.13,63.78960024957046,89.34,92.1620550986142,49.77173913043478,78.61561733065366,98.75555555555556,97.66909110882875,61.576470588235296,77.94875789986322,68.01234567901234,68.3465197443473,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::260::validation,0.8573232323232324,1,0,100.0,1.2272385224455296,2.04838507151896
261,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3150,3250,100.0,48.0,5.336307314683841,0.04,0.0003898480925897155,0.0004513131385756977,7.54,1.135077089893017,63.93,94.83788852563093,77.78,89.77890398083504,43.49,63.57884789770886,71.31,84.41643145738867,38.31182795698925,68.0048983837595,91.42857142857143,99.24164568677065,50.264367816091955,72.48344397093518,70.92771084337349,73.84839291226056,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::261::validation,0.8152356902356902,1,0,100.0,1.1576611236355194,2.0427032900187014
262,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3200,3300,100.0,49.0,5.3687584396607635,0.04,0.00038716046497075244,0.0004512120885155602,7.5,1.1874342087037917,62.91,91.62860852375748,76.78,89.69075537646007,40.47,59.64619937598707,67.81,80.69804148800638,42.09782608695652,71.47332427018225,87.16666666666667,97.5050141160842,49.63953488372093,77.27990695121416,71.82926829268293,73.06909607969452,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::262::validation,0.7470538720538721,0,1,100.0,1.1654364634394758,2.046626549189236
263,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3250,3350,100.0,45.0,5.263856189709803,0.04,0.0004042134140477036,0.0004781197493672828,7.46,1.2362847568420472,61.51,90.82791366094457,75.83,88.24647924988282,40.56,59.42698377000131,75.73,85.00210056228022,46.30769230769231,75.09798614640731,89.71910112359551,96.83171882177108,56.48235294117647,82.9946294172745,75.0,78.59994031348847,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::263::validation,0.22432659932659932,0,0,100.0,1.182836961649906,2.049494669940607
264,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3300,3400,100.0,40.0,5.109016755163378,0.05,0.00041825361926146225,0.000501249406159813,7.5,1.1874342087037917,67.25,95.70301719381683,74.18,87.62024651871279,43.51,63.3600023674242,85.56,90.59650324377867,52.57608695652174,82.92744782084755,92.58888888888889,96.53507070771332,56.093023255813954,79.00848172116194,76.52439024390245,84.44022645718327,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::264::validation,0.10353535353535354,0,0,100.0,1.1984312499522412,2.0522160172643464
265,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3350,3450,100.0,37.0,5.0007275409346,0.05,0.00042323391846936157,0.0005167968152535805,7.5,1.1874342087037917,72.39,97.30456258572873,77.51,86.35722262787287,47.04,64.41396121959897,91.91,90.18859074184495,53.22826086956522,85.6943637815927,99.35555555555555,98.57251263366263,59.93023255813954,76.78841220381578,85.91463414634147,83.42006561264124,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::265::validation,0.7159090909090909,0,1,100.0,1.2210637466364722,2.0500938658336074
266,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3400,3500,100.0,39.0,5.04727776125225,0.05,0.000428202176334882,0.00048611166526202516,7.53,1.135385397122933,68.19,94.02804847490987,80.8,88.17425928240054,44.43,61.67467146244072,85.3,86.38130584796689,39.043010752688176,70.78468244157575,94.8021978021978,99.5860906237368,54.03448275862069,72.44378689173573,81.97560975609755,77.69985648506005,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::266::validation,0.5404040404040404,0,0,100.0,1.1352360097437835,2.0380687258397385
267,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3450,3550,100.0,40.0,5.083374165995177,0.05,0.0004397666815555457,0.0005043989140274228,7.43,1.2430205147140574,63.4,92.02630058847309,80.24,89.71768164637335,42.88,64.33821259562626,85.91,88.22313698798065,37.967032967032964,68.15584122725298,101.52808988764045,99.74181162501067,50.42857142857143,68.42884481504191,73.87341772151899,74.05785748593992,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::267::validation,0.3926767676767677,0,0,100.0,1.1469667626399094,2.030053520463979
268,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3500,3600,100.0,38.0,5.0282764159547915,0.05,0.0004323732973349215,0.0005045635601361796,7.4,1.2884098726725128,68.42,95.00001894736653,79.32,88.71221787330086,47.11,65.43850472008052,87.67,88.59187942469671,43.044444444444444,73.8723991625065,107.51136363636364,99.20822848000309,55.68674698795181,73.55891462455936,73.30379746835443,73.24025911477571,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::268::validation,0.47474747474747475,0,0,100.0,1.166960115913966,2.0381581897317176
269,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3550,3650,100.0,36.0,4.981726195637141,0.05,0.0004268366881091185,0.0004991164959488709,7.44,1.243543324536785,77.72,98.88337372885292,83.54,91.17350711692514,47.12,62.01939696578804,83.67,87.26981780661629,47.956043956043956,76.49203249292808,100.20224719101124,99.82931273099797,56.404761904761905,77.6786909322197,75.2875,72.94521810064043,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::269::validation,0.5955387205387206,0,1,100.0,1.1693355808385757,2.047513824834526
270,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3600,3700,100.0,45.0,5.263856189709803,0.04,0.0004015257864287405,0.0004918016447793836,7.44,1.3062924634246345,68.65,97.59491533886383,80.23,89.84941346497482,45.81818181818182,65.50076931252485,80.18181818181819,88.84515682716594,48.065934065934066,78.60651794659245,94.96629213483146,101.06205118451992,50.43529411764706,73.8187680676882,74.95061728395062,77.44833422952105,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::270::validation,0.4882154882154882,0,0,100.0,1.2248289812830813,2.048124672612063
271,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3650,3750,100.0,48.0,5.3238561897054755,0.04,0.0003729998463332051,0.00041988018279404463,7.48,1.260793400997959,58.74,92.07395071354328,79.82,90.59518530253139,45.02020202020202,65.45983112465444,83.35353535353535,90.8222053935698,49.21739130434783,80.69842222569439,91.38888888888889,98.20949201063843,49.53488372093023,72.27429947444224,82.2560975609756,84.72564201019229,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::271::validation,0.8160774410774411,1,0,100.0,1.1256815820170063,2.0454856875078815
272,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,3700,3800,100.0,46.0,5.296307314686725,0.04,0.0003994330011232935,0.0004625203174760196,7.46,1.2362847568420472,56.16,88.21742684980106,77.66,91.48412102654756,40.88,60.45995038039645,82.41,90.6399575242619,53.54945054945055,84.23466224704606,87.26966292134831,95.72570411324362,55.56470588235294,75.53673777921085,77.8395061728395,82.46502540211183,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::272::validation,0.17803030303030304,0,0,100.0,1.157939274511719,2.0504489864333784
