event_id,vehicle_model,attack_type,algorithm,cluster_id,n_vehicles_in_cluster,mean_behavioural_similarity,final_classification
EVT-KIA-078604,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078605,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078606,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078607,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078608,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078609,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078610,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078611,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078612,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078613,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078614,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078615,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078616,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078617,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078618,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078619,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078620,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078621,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078622,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078623,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078624,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078625,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078626,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078627,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078628,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078629,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078630,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078631,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078632,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078633,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078634,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078635,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078636,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078637,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078638,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078639,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078640,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078641,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078642,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078643,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078644,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078645,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078646,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078647,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078648,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078649,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078650,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078651,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078652,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078653,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078654,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078655,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078656,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078657,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078658,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078659,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078660,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078661,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078662,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078663,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078664,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078665,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078666,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078667,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078668,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078669,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078670,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078671,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078672,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078673,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078674,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078675,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078676,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078677,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078678,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078679,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078680,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078681,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078682,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078683,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078684,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078685,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078686,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078687,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078688,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078689,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078690,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078691,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078692,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078693,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078694,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078695,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078696,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078697,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078698,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078699,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078700,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078701,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078702,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078703,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078704,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078705,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078706,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078707,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078708,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078709,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078710,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078711,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078712,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078713,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078714,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078715,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078716,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078717,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078718,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078719,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078720,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078721,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078722,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078723,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078724,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078725,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078726,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078727,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078728,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078729,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078730,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078731,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078732,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078733,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078734,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078735,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078736,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078737,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078738,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078739,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078740,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078741,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078742,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078743,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078744,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078745,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078746,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078747,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078748,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078749,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078750,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078751,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078752,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078753,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078754,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078755,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078756,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078757,Kia,fuzzy,kmeans,1,2,0.993164,Fleet-level coordinated behavioural pattern
EVT-KIA-078758,Kia,fuzzy,kmeans,1,2,0.993164,Fleet-level coordinated behavioural pattern
EVT-KIA-078759,Kia,fuzzy,kmeans,1,2,0.993164,Fleet-level coordinated behavioural pattern
EVT-KIA-078760,Kia,fuzzy,kmeans,1,2,0.993164,Fleet-level coordinated behavioural pattern
EVT-KIA-078761,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078762,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078763,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078764,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078765,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078766,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078767,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078768,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078769,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078770,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078771,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078772,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078773,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078774,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078775,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078776,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078777,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078778,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078779,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078780,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078781,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078782,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078783,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078784,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078785,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078786,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078787,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078788,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078789,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078790,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078791,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078792,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078793,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078794,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078795,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078796,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078797,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078798,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078799,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078800,Kia,fuzzy,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-078801,Kia,fuzzy,kmeans,1,2,0.993164,Fleet-level coordinated behavioural pattern
EVT-KIA-078802,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078803,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078804,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078805,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078806,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078807,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078808,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078809,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078810,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078811,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078812,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078813,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078814,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078815,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078816,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078817,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078818,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078819,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078820,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078821,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078822,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078823,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078824,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078825,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078826,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078827,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078828,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078829,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078830,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078831,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078832,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078833,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078834,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078835,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078836,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078837,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078838,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078839,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078840,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078841,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078842,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078843,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078844,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078845,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078846,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078847,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078848,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078849,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078850,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078851,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078852,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078853,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078854,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078855,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078856,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078857,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078858,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078859,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078860,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078861,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078862,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078863,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078864,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078865,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078866,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078867,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078868,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078869,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078870,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078871,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078872,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078873,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078874,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078875,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078876,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078877,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078878,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078879,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078880,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078881,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078882,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078883,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078884,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078885,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078886,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078887,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078888,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078889,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078890,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078891,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078892,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078893,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078894,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078895,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078896,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078897,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
EVT-KIA-078898,Kia,fuzzy,kmeans,7,2,0.996827,Fleet-level coordinated behavioural pattern
